Datetime,open,high,low,close
2022-04-19,17258.95,17273.15,16826.05,16869.15
2022-04-20,17045.25,17186.5,16979.1,17149.6
2022-04-21,17234.6,17414.35,17216.2,17400.1
2022-04-22,17242.75,17315.05,17149.75,17172.1
2022-04-25,17009.05,17053.95,16888.85,16983.2
2022-04-26,17121.3,17223.4,17065.3,17201.45
2022-04-27,17073.35,17109.5,16958.65,17037.65
2022-04-28,17189.5,17322.5,17071.2,17231.35
2022-04-29,17329.25,17377.3,17054.0,17111.6
2022-05-02,16924.45,17091.85,16919.4,17064.7
2022-05-04,17096.6,17129.25,16624.7,16694.7
2022-05-05,16854.75,16944.4,16652.8,16669.2
2022-05-06,16415.55,16483.95,16342.45,16438.25
2022-05-09,16227.7,16403.15,16142.65,16308.4
2022-05-10,16248.9,16404.45,16198.55,16207.75
2022-05-11,16270.05,16316.7,15993.0,16202.25
2022-05-12,16021.1,16035.2,15737.35,15826.45
2022-05-13,15977.0,16083.2,15741.05,15767.15
2022-05-16,15845.1,15977.25,15741.35,15864.5
2022-05-17,15912.6,16282.6,15908.4,16282.6
2022-05-18,16318.15,16399.55,16211.8,16256.45
2022-05-19,15917.4,15983.45,15776.35,15828.45
2022-05-20,16043.8,16282.4,16004.85,16278.7
2022-05-23,16290.95,16414.35,16187.45,16191.65
2022-05-24,16225.55,16261.7,16079.1,16139.5
2022-05-25,16196.35,16222.95,16007.25,16037.8
2022-05-26,16105.0,16203.4,15904.15,16201.55
2022-05-27,16296.6,16370.45,16223.95,16356.1
2022-05-30,16527.9,16695.2,16515.5,16668.2
2022-05-31,16578.45,16690.65,16522.2,16578.25
2022-06-01,16594.4,16648.5,16439.05,16540.8
2022-06-02,16481.65,16645.75,16445.2,16637.4
2022-06-03,16761.65,16793.25,16568.5,16583.6
2022-06-06,16530.7,16610.85,16445.65,16563.65
2022-06-07,16469.6,16473.7,16347.8,16404.45
2022-06-08,16474.95,16513.45,16294.25,16335.4
2022-06-09,16263.85,16492.5,16246.1,16481.8
2022-06-10,16283.95,16324.4,16173.25,16191.45
2022-06-13,15877.55,15881.1,15684.4,15800.95
2022-06-14,15674.25,15857.85,15660.95,15741.95
2022-06-15,15729.25,15783.45,15679.7,15682.9
2022-06-16,15832.25,15862.25,15335.8,15348.2
2022-06-17,15272.65,15399.05,15185.55,15330.75
2022-06-20,15334.5,15382.0,15192.5,15368.9
2022-06-21,15455.95,15707.25,15420.4,15634.15
2022-06-22,15545.65,15558.05,15386.4,15401.1
2022-06-23,15451.55,15628.25,15368.45,15577.55
2022-06-24,15657.4,15747.4,15619.8,15698.95
2022-06-27,15926.2,15926.5,15816.25,15836.1
2022-06-28,15757.45,15887.75,15710.45,15883.0
2022-06-29,15701.7,15861.3,15689.1,15783.35
2022-06-30,15774.5,15889.65,15732.05,15735.9
2022-07-01,15703.7,15791.7,15511.85,15764.0
2022-07-04,15710.5,15852.3,15662.5,15829.15
2022-07-05,15909.15,16025.75,15785.7,15799.95
2022-07-06,15818.2,16010.8,15801.5,16007.85
2022-07-07,16113.75,16150.05,16047.05,16136.85
2022-07-08,16273.65,16273.65,16157.9,16217.5
2022-07-11,16136.15,16248.4,16115.65,16199.05
2022-07-12,16126.2,16158.65,16032.25,16037.75
2022-07-13,16128.2,16139.85,15950.55,15975.75
2022-07-14,16018.85,16070.5,15859.2,15947.95
2022-07-15,16010.8,16066.45,15927.45,16052.85
2022-07-18,16151.4,16286.8,16146.65,16281.4
2022-07-19,16187.05,16359.15,16187.05,16329.3
2022-07-20,16562.8,16588.0,16491.15,16495.8
2022-07-21,16523.55,16624.15,16485.85,16609.8
2022-07-22,16661.25,16752.25,16611.0,16714.3
2022-07-25,16662.55,16704.95,16564.5,16610.05
2022-07-26,16632.9,16634.75,16463.55,16466.55
2022-07-27,16475.35,16652.55,16439.7,16642.75
2022-07-28,16774.85,16943.6,16748.3,16922.05
2022-07-29,17079.5,17172.2,17018.35,17157.95
2022-08-01,17243.2,17355.65,17156.3,17332.3
2022-08-02,17310.15,17389.7,17217.4,17294.85
2022-08-03,17349.25,17406.4,17226.0,17392.9
2022-08-04,17463.1,17489.25,17161.8,17364.0
2022-08-05,17423.65,17474.1,17349.6,17389.05
2022-08-08,17401.5,17548.7,17361.0,17527.85
2022-08-10,17566.1,17566.1,17443.55,17523.75
2022-08-11,17711.65,17716.65,17632.35,17638.65
2022-08-12,17659.65,17724.25,17598.15,17698.65
2022-08-16,17797.2,17838.75,17764.6,17828.3
2022-08-17,17868.15,17965.4,17834.6,17930.95
2022-08-18,17898.65,17967.55,17852.5,17964.45
2022-08-19,17966.55,17989.15,17711.15,17726.95
2022-08-22,17682.9,17687.55,17468.1,17494.35
2022-08-23,17357.35,17624.5,17346.95,17623.35
2022-08-24,17525.45,17622.15,17499.9,17607.55
2022-08-25,17679.0,17726.4,17488.6,17508.2
2022-08-26,17619.3,17685.2,17520.15,17582.9
2022-08-29,17188.65,17379.6,17168.25,17339.1
2022-08-30,17414.95,17776.85,17409.7,17744.2
2022-09-01,17485.7,17695.5,17469.0,17563.25
2022-09-02,17598.4,17643.0,17477.1,17527.85
2022-09-05,17546.45,17682.95,17546.45,17653.9
2022-09-06,17695.7,17764.0,17587.95,17651.6
2022-09-07,17519.4,17650.7,17519.4,17629.5
2022-09-08,17748.15,17806.95,17692.9,17800.1
2022-09-09,17923.35,17925.3,17786.15,17829.3
2022-09-12,17890.85,17980.2,17890.85,17931.6
2022-09-13,18044.45,18087.95,18016.05,18066.5
2022-09-14,17771.15,18090.65,17771.15,18000.65
2022-09-15,18046.35,18095.4,17861.95,17872.3
2022-09-16,17796.8,17815.8,17498.7,17550.1
2022-09-19,17540.65,17665.95,17431.0,17631.85
2022-09-20,17770.4,17918.45,17761.95,17791.25
2022-09-21,17766.35,17838.7,17663.7,17715.9
2022-09-22,17609.65,17722.65,17532.7,17635.95
2022-09-23,17593.85,17640.45,17293.0,17332.25
2022-09-26,17156.3,17195.75,16979.1,17027.85
2022-09-27,17110.9,17175.6,16943.3,17043.45
2022-09-28,16870.55,17037.55,16820.9,16826.15
2022-09-29,16993.6,17025.85,16788.95,16842.9
2022-09-30,16798.05,17186.8,16748.7,17107.2
2022-10-03,17102.1,17113.15,16855.6,16876.0
2022-10-04,17147.45,17284.45,17126.85,17277.45
2022-10-06,17379.25,17428.3,17317.0,17317.0
2022-10-07,17287.2,17336.95,17217.5,17316.15
2022-10-10,17094.35,17279.9,17065.8,17252.45
2022-10-11,17256.05,17256.05,16950.65,16964.15
2022-10-12,17025.55,17141.65,16960.5,17129.05
2022-10-13,17087.35,17111.0,16957.65,17017.8
2022-10-14,17322.3,17347.65,17170.1,17200.35
2022-10-17,17144.8,17328.2,17098.95,17320.55
2022-10-18,17438.75,17527.4,17438.75,17490.6
2022-10-19,17568.15,17607.15,17472.9,17518.85
2022-10-20,17423.1,17584.1,17421.5,17565.25
2022-10-21,17622.85,17669.75,17521.25,17583.75
2022-10-24,17736.35,17776.5,17708.4,17738.95
2022-10-25,17808.3,17808.3,17639.5,17642.65
2022-10-27,17771.4,17783.0,17654.7,17758.9
2022-10-28,17756.4,17838.6,17724.0,17795.95
2022-10-31,17910.2,18022.7,17901.2,18015.7
2022-11-01,18130.7,18175.4,18060.9,18142.75
2022-11-02,18177.9,18177.9,18049.95,18072.1
2022-11-03,17968.35,18105.7,17964.6,18048.05
2022-11-04,18053.4,18134.2,18017.5,18127.9
2022-11-07,18211.75,18254.35,18064.9,18203.35
2022-11-09,18288.25,18288.25,18118.65,18121.05
2022-11-10,18044.35,18102.95,17969.6,18036.8
2022-11-11,18272.35,18360.75,18260.25,18355.3
2022-11-14,18376.4,18399.0,18311.8,18320.25
2022-11-15,18362.75,18426.55,18282.25,18421.55
2022-11-16,18398.25,18441.65,18344.5,18401.35
2022-11-17,18358.7,18417.2,18313.05,18333.95
2022-11-18,18382.95,18393.8,18210.4,18304.35
2022-11-21,18246.4,18253.15,18133.9,18157.95
2022-11-22,18179.15,18257.4,18138.5,18251.5
2022-11-23,18325.2,18325.2,18248.25,18254.1
2022-11-24,18326.1,18527.45,18294.45,18510.85
2022-11-25,18528.45,18534.7,18445.5,18498.4
2022-11-28,18430.55,18614.1,18430.55,18553.4
2022-11-29,18552.45,18677.7,18552.45,18603.6
2022-11-30,18625.7,18810.95,18617.3,18776.95
2022-12-01,18871.95,18886.6,18778.5,18800.95
2022-12-02,18752.4,18778.55,18639.6,18705.2
2022-12-05,18719.55,18723.85,18591.95,18694.05
2022-12-06,18600.65,18654.2,18579.2,18647.8
2022-12-07,18638.85,18668.05,18529.1,18550.75
2022-12-08,18570.85,18624.55,18537.2,18614.4
2022-12-09,18662.4,18662.4,18411.15,18493.25
2022-12-12,18402.15,18521.0,18347.05,18494.7
2022-12-13,18524.4,18617.1,18491.7,18596.75
2022-12-14,18671.25,18695.85,18633.2,18643.0
2022-12-15,18614.4,18651.45,18388.4,18399.75
2022-12-16,18319.1,18440.5,18255.7,18270.1
2022-12-19,18288.1,18431.25,18244.65,18426.2
2022-12-20,18340.3,18404.65,18203.2,18385.85
2022-12-21,18435.15,18472.5,18164.0,18207.55
2022-12-22,18288.8,18317.05,18068.95,18114.7
2022-12-23,17977.65,18045.8,17780.45,17824.1
2022-12-26,17830.4,18083.5,17775.55,18009.6
2022-12-27,18089.8,18148.6,17967.5,18136.0
2022-12-28,18084.75,18173.05,18071.5,18106.9
2022-12-29,18045.7,18210.85,17992.9,18210.4
2022-12-30,18259.1,18264.6,18080.9,18117.05
2023-01-02,18131.7,18215.1,18087.55,18207.1
2023-01-03,18163.2,18251.85,18149.95,18234.3
2023-01-04,18230.65,18241.2,18022.6,18036.85
2023-01-05,18101.95,18119.05,17892.6,17999.8
2023-01-06,18008.05,18046.6,17796.15,17865.85
2023-01-09,17952.55,18141.0,17936.7,18088.75
2023-01-10,18121.3,18122.9,17857.25,17925.35
2023-01-11,17924.25,17975.4,17825.35,17888.4
2023-01-12,17920.85,17944.8,17762.25,17866.0
2023-01-13,17867.5,17998.95,17774.55,17950.5
2023-01-16,18033.15,18049.65,17854.15,17891.7
2023-01-17,17922.8,18070.5,17888.2,18056.8
2023-01-18,18074.3,18183.2,18032.6,18163.8
2023-01-19,18119.8,18155.1,18064.3,18089.05
2023-01-20,18115.6,18144.65,18017.45,18027.3
2023-01-23,18118.45,18161.7,18064.75,18104.95
2023-01-24,18183.95,18200.75,18079.15,18101.15
2023-01-25,18093.35,18093.35,17846.6,17910.05
2023-01-27,17877.2,17877.2,17494.2,17607.9
2023-01-30,17541.95,17708.5,17406.3,17667.25
2023-01-31,17731.45,17731.45,17539.0,17682.55
2023-02-01,17811.6,17971.5,17353.8,17605.4
2023-02-02,17517.1,17653.5,17448.0,17611.75
2023-02-03,17721.75,17869.85,17584.35,17830.8
2023-02-06,17818.55,17818.55,17698.9,17761.2
2023-02-07,17790.1,17810.85,17652.6,17720.4
2023-02-08,17750.3,17898.55,17745.3,17862.5
2023-02-09,17885.5,17915.55,17780.5,17897.1
2023-02-10,17847.55,17876.95,17801.15,17843.35
2023-02-13,17859.1,17879.8,17720.25,17764.55
2023-02-14,17840.35,17954.45,17800.45,17921.85
2023-02-15,17896.6,18033.8,17853.9,18023.2
2023-02-16,18094.75,18134.0,18001.05,18015.25
2023-02-17,17974.85,18033.7,17885.95,17942.6
2023-02-20,17965.55,18003.95,17818.75,17847.7
2023-02-21,17905.8,17924.4,17800.6,17842.1
2023-02-22,17755.35,17771.85,17529.55,17552.5
2023-02-23,17574.65,17619.4,17456.7,17523.8
2023-02-24,17591.35,17599.75,17422.55,17465.45
2023-02-27,17428.6,17450.75,17300.1,17406.35
2023-02-28,17383.25,17440.2,17255.9,17317.2
2023-03-01,17360.1,17467.5,17353.45,17457.85
2023-03-02,17421.5,17444.55,17306.5,17318.65
2023-03-03,17451.25,17644.7,17430.5,17592.3
2023-03-06,17680.35,17798.35,17680.35,17719.85
2023-03-08,17665.75,17766.4,17603.55,17751.5
2023-03-09,17772.05,17772.05,17574.7,17582.8
2023-03-10,17443.8,17443.8,17326.0,17418.6
2023-03-13,17421.9,17529.05,17114.75,17184.6
2023-03-14,17160.55,17224.1,16987.5,17068.65
2023-03-15,17166.45,17210.6,16940.35,16973.85
2023-03-16,16994.65,17062.2,16850.4,17010.15
2023-03-17,17111.8,17144.4,16958.45,17123.7
2023-03-20,17066.6,17066.6,16830.75,17003.45
2023-03-21,17060.4,17127.1,17016.65,17106.95
2023-03-22,17177.45,17207.15,17108.8,17142.75
2023-03-23,17097.4,17205.05,17046.1,17068.45
2023-03-24,17076.2,17108.55,16918.5,16932.6
2023-03-27,16984.3,17090.75,16919.4,16963.45
2023-03-28,17031.75,17061.5,16914.2,16956.85
2023-03-29,16977.3,17125.9,16941.15,17116.35
2023-03-31,17210.35,17381.3,17209.45,17358.3
2023-04-03,17427.95,17427.95,17312.9,17399.7
2023-04-05,17422.3,17570.0,17412.15,17561.0
2023-04-06,17533.85,17637.7,17503.6,17602.0
2023-04-10,17634.9,17693.3,17598.25,17613.05
2023-04-11,17704.8,17748.6,17655.3,17722.25
2023-04-12,17759.55,17824.3,17717.8,17817.9
2023-04-13,17807.3,17841.5,17729.7,17828.15
2023-04-17,17863.0,17863.0,17574.35,17704.1
2023-04-18,17766.6,17766.6,17610.75,17661.55
2023-04-19,17653.35,17665.6,17580.0,17610.2
2023-04-20,17638.6,17683.75,17584.5,17623.9
2023-04-21,17639.75,17662.5,17554.1,17618.9
2023-04-24,17707.55,17754.25,17612.7,17748.0
2023-04-25,17761.55,17807.25,17717.3,17761.95
2023-04-26,17767.3,17826.8,17711.95,17817.95
2023-04-27,17813.1,17931.25,17798.2,17923.2
2023-04-28,17950.4,18088.8,17885.8,18048.9
2023-05-02,18124.8,18179.8,18106.2,18136.05
2023-05-03,18113.8,18116.25,18043.35,18082.7
2023-05-04,18081.0,18267.1,18071.25,18238.6
2023-05-05,18117.3,18216.95,18055.7,18069.95
2023-05-08,18120.6,18286.7,18102.4,18269.75
2023-05-09,18303.4,18343.9,18230.45,18258.3
2023-05-10,18313.6,18326.3,18212.75,18311.1
2023-05-11,18357.8,18357.8,18270.8,18304.5
2023-05-12,18273.75,18342.0,18194.85,18312.2
2023-05-15,18339.3,18458.25,18291.5,18384.6
2023-05-16,18432.35,18432.35,18265.05,18276.75
2023-05-17,18300.45,18307.4,18115.7,18197.95
2023-05-18,18287.5,18296.45,18105.4,18134.65
2023-05-19,18186.15,18217.7,18061.15,18205.45
2023-05-22,18201.1,18334.8,18179.55,18303.3
2023-05-23,18362.9,18419.65,18324.45,18333.75
2023-05-24,18294.8,18392.5,18263.9,18287.0
2023-05-25,18268.9,18337.0,18202.8,18335.9
2023-05-26,18368.35,18508.35,18333.25,18491.9
2023-05-29,18619.15,18640.35,18582.2,18601.1
2023-05-30,18606.65,18661.75,18577.55,18639.95
2023-05-31,18594.2,18602.4,18484.05,18521.3
2023-06-01,18579.4,18580.05,18465.35,18486.1
2023-06-02,18550.85,18573.25,18478.5,18525.85
2023-06-05,18612.0,18639.4,18583.3,18599.9
2023-06-06,18600.8,18622.05,18531.95,18617.1
2023-06-07,18665.6,18738.75,18636.5,18730.35
2023-06-08,18725.35,18777.8,18615.95,18646.9
2023-06-09,18655.9,18676.25,18555.7,18567.3
2023-06-12,18595.05,18625.1,18560.8,18614.9
2023-06-13,18631.8,18727.75,18631.8,18718.65
2023-06-14,18744.6,18769.5,18690.6,18749.65
2023-06-15,18774.45,18793.9,18669.2,18682.15
2023-06-16,18723.3,18863.95,18712.7,18823.6
2023-06-19,18873.3,18879.0,18719.3,18754.2
2023-06-20,18752.35,18838.35,18661.15,18833.7
2023-06-21,18849.4,18875.65,18794.9,18862.1
2023-06-22,18853.6,18886.05,18760.6,18779.35
2023-06-23,18741.85,18751.2,18647.45,18668.55
2023-06-26,18682.35,18721.75,18647.65,18694.7
2023-06-27,18748.55,18829.15,18714.5,18818.6
2023-06-28,18908.15,19010.4,18861.45,18991.9
2023-06-30,19076.85,19201.7,19024.6,19183.2
2023-07-03,19246.5,19345.1,19234.4,19330.65
2023-07-04,19406.6,19434.15,19300.0,19385.55
2023-07-05,19405.95,19421.6,19339.6,19415.3
2023-07-06,19385.7,19512.2,19373.0,19486.25
2023-07-07,19422.8,19523.6,19303.6,19324.65
2023-07-10,19400.35,19435.85,19327.1,19367.85
2023-07-11,19427.1,19515.1,19406.45,19448.15
2023-07-12,19497.45,19507.7,19361.75,19384.75
2023-07-13,19495.2,19567.0,19385.8,19443.2
2023-07-14,19493.45,19595.35,19433.5,19587.35
2023-07-17,19612.15,19731.85,19562.95,19719.1
2023-07-18,19787.5,19819.45,19690.2,19751.55
2023-07-19,19802.95,19851.7,19727.45,19847.15
2023-07-20,19831.7,19991.85,19758.4,19969.95
2023-07-21,19800.45,19887.4,19700.0,19780.9
2023-07-24,19748.45,19782.75,19658.3,19665.4
2023-07-25,19729.35,19729.35,19615.95,19678.85
2023-07-26,19733.35,19825.6,19716.7,19773.1
2023-07-27,19850.9,19867.55,19603.55,19700.2
2023-07-28,19659.75,19695.9,19563.1,19638.0
2023-07-31,19666.35,19772.75,19597.6,19742.5
2023-08-01,19784.0,19795.6,19704.6,19736.1
2023-08-02,19655.4,19678.25,19425.7,19514.8
2023-08-03,19463.75,19537.65,19297.85,19394.45
2023-08-04,19462.8,19538.85,19436.45,19510.05
2023-08-07,19576.85,19620.45,19525.55,19597.95
2023-08-08,19627.2,19634.4,19533.45,19570.8
2023-08-09,19578.8,19645.5,19468.25,19630.95
2023-08-10,19605.55,19621.95,19496.3,19549.2
2023-08-11,19554.25,19555.15,19413.8,19424.25
2023-08-14,19383.95,19465.3,19258.2,19413.65
2023-08-16,19369.0,19482.75,19319.25,19447.0
2023-08-17,19450.55,19461.55,19326.65,19346.2
2023-08-18,19301.75,19373.8,19253.6,19281.5
2023-08-21,19320.65,19425.95,19296.55,19380.6
2023-08-22,19417.1,19443.5,19382.2,19390.05
2023-08-23,19439.2,19472.05,19366.85,19441.55
2023-08-24,19535.15,19584.45,19369.35,19380.4
2023-08-25,19297.4,19339.55,19230.65,19244.3
2023-08-28,19298.35,19366.85,19250.25,19302.65
2023-08-29,19374.85,19377.9,19309.95,19352.95
2023-08-30,19433.45,19452.8,19335.3,19340.05
2023-08-31,19375.55,19388.2,19224.6,19279.55
2023-09-01,19258.15,19458.55,19258.15,19423.35
2023-09-04,19525.05,19545.15,19432.85,19535.4
2023-09-05,19564.65,19587.05,19525.75,19577.65
2023-09-06,19581.2,19636.45,19491.5,19618.9
2023-09-07,19598.65,19737.0,19550.05,19723.25
2023-09-08,19774.8,19867.15,19728.7,19820.5
2023-09-11,19890.0,20008.15,19873.7,20000.0
2023-09-12,20110.15,20110.35,19914.8,19985.65
2023-09-13,19989.5,20096.9,19945.5,20063.35
2023-09-14,20127.95,20167.65,20044.7,20101.85
2023-09-15,20156.45,20222.45,20130.0,20169.0
2023-09-18,20155.95,20195.35,20117.8,20123.65
2023-09-20,19980.75,20050.65,19879.55,19909.55
2023-09-21,19840.55,19848.75,19711.0,19748.85
2023-09-22,19744.85,19798.65,19658.5,19684.6
2023-09-25,19678.2,19734.15,19602.05,19674.85
2023-09-26,19682.8,19699.35,19637.45,19673.6
2023-09-27,19637.05,19730.7,19554.0,19728.2
2023-09-28,19761.8,19766.65,19492.1,19553.3
2023-09-29,19581.2,19726.25,19551.05,19638.2
2023-10-03,19622.4,19623.2,19479.65,19522.95
2023-10-04,19446.3,19457.8,19333.6,19446.15
2023-10-05,19521.85,19576.95,19487.3,19546.6
2023-10-06,19621.2,19675.75,19589.4,19649.9
2023-10-09,19539.45,19588.95,19480.5,19497.5
2023-10-10,19565.6,19717.8,19565.45,19691.5
2023-10-11,19767.0,19839.2,19756.95,19808.5
2023-10-12,19822.7,19843.3,19772.65,19782.9
2023-10-13,19654.55,19805.4,19635.3,19730.95
2023-10-16,19737.25,19781.3,19691.85,19730.95
2023-10-17,19843.2,19849.75,19775.65,19818.35
2023-10-18,19820.45,19840.95,19659.95,19668.25
2023-10-19,19545.2,19681.8,19512.35,19611.9
2023-10-20,19542.15,19593.8,19518.7,19541.75
2023-10-23,19521.6,19556.85,19257.85,19278.45
2023-10-25,19286.45,19347.3,19074.15,19125.65
2023-10-26,19027.25,19041.7,18837.85,18848.5
2023-10-27,18928.75,19076.15,18926.65,19060.5
2023-10-30,19053.4,19158.5,18940.0,19148.85
2023-10-31,19232.95,19233.7,19056.45,19086.55
2023-11-01,19064.05,19096.05,18973.7,18990.4
2023-11-02,19120.0,19175.25,19064.15,19144.85
2023-11-03,19241.0,19276.25,19210.9,19226.05
2023-11-06,19345.85,19423.0,19309.7,19411.85
2023-11-07,19404.05,19423.5,19329.1,19417.2
2023-11-08,19449.6,19464.4,19401.5,19436.45
2023-11-09,19457.4,19463.9,19378.35,19404.0
2023-11-10,19351.85,19451.3,19329.45,19443.45
2023-11-12,19547.25,19547.25,19510.25,19522.3
2023-11-13,19486.75,19494.4,19414.75,19440.15
2023-11-15,19651.4,19693.2,19579.65,19676.8
2023-11-16,19674.7,19875.25,19627.0,19761.15
2023-11-17,19674.75,19806.0,19667.45,19719.7
2023-11-20,19731.15,19756.45,19670.5,19693.65
2023-11-21,19770.9,19829.1,19754.05,19780.8
2023-11-22,19784.0,19825.55,19703.85,19810.6
2023-11-23,19828.45,19875.15,19786.75,19811.0
2023-11-24,19809.6,19832.85,19768.85,19788.7
2023-11-28,19844.65,19916.85,19800.0,19908.45
2023-11-29,19976.55,20104.65,19956.3,20096.2
2023-11-30,20108.5,20158.7,20015.85,20127.2
2023-12-01,20194.1,20291.55,20183.7,20255.75
2023-12-04,20601.95,20702.65,20507.75,20686.8
2023-12-05,20808.9,20864.05,20711.15,20856.7
2023-12-06,20950.75,20961.95,20852.15,20935.9
2023-12-07,20932.4,20941.25,20850.8,20916.1
2023-12-08,20934.1,21006.1,20862.7,20972.1
2023-12-11,20965.3,21026.1,20923.7,20992.8
2023-12-12,21018.55,21037.9,20867.15,20900.4
2023-12-13,20929.75,20950.0,20769.5,20937.45
2023-12-14,21110.4,21210.9,21074.45,21195.25
2023-12-15,21287.45,21492.3,21235.3,21448.7
2023-12-18,21434.8,21482.8,21365.35,21410.8
2023-12-19,21477.65,21505.05,21337.75,21446.0
2023-12-20,21543.5,21593.0,21087.35,21101.5
2023-12-21,21033.95,21288.35,20976.8,21283.0
2023-12-22,21295.85,21390.5,21232.45,21332.35
2023-12-26,21365.2,21477.15,21329.45,21454.15
2023-12-27,21497.65,21675.75,21495.8,21648.95
2023-12-28,21715.0,21801.45,21678.0,21773.7
2023-12-29,21737.65,21770.3,21676.9,21728.3
2024-01-01,21727.75,21834.35,21680.85,21689.45
2024-01-02,21751.35,21755.6,21555.65,21661.5
2024-01-03,21661.1,21677.0,21500.35,21523.7
2024-01-04,21605.8,21685.65,21564.55,21669.6
2024-01-05,21705.75,21749.6,21629.2,21709.55
2024-01-08,21747.6,21763.95,21492.9,21511.35
2024-01-09,21653.6,21724.45,21517.85,21551.95
2024-01-10,21529.3,21641.85,21448.65,21625.4
2024-01-11,21688.0,21726.5,21593.75,21669.4
2024-01-12,21773.55,21928.25,21715.15,21908.25
2024-01-15,22053.15,22115.55,21963.55,22109.8
2024-01-16,22080.5,22124.15,21969.8,22031.6
2024-01-17,21647.25,21851.5,21550.45,21577.25
2024-01-18,21414.2,21539.4,21285.55,21477.25
2024-01-19,21615.2,21670.6,21575.0,21638.2
2024-01-20,21706.15,21720.3,21541.8,21586.95
2024-01-23,21716.7,21750.25,21192.6,21243.05
2024-01-24,21185.25,21482.35,21137.2,21460.7
2024-01-25,21454.6,21459.0,21247.05,21370.75
2024-01-29,21433.1,21763.25,21429.6,21744.8
2024-01-30,21775.75,21813.05,21501.8,21530.55
2024-01-31,21487.25,21741.35,21448.85,21708.3
2024-02-01,21780.65,21832.95,21658.75,21690.3
2024-02-02,21812.75,22126.8,21805.55,21853.3
2024-02-05,21921.05,21964.3,21726.95,21761.3
2024-02-06,21825.2,21951.4,21737.55,21938.8
2024-02-07,22045.05,22053.3,21860.15,21949.8
2024-02-08,22009.65,22011.05,21665.3,21759.7
2024-02-09,21727.0,21804.45,21629.9,21786.0
2024-02-12,21800.8,21831.7,21574.75,21612.6
2024-02-13,21664.3,21766.8,21543.35,21728.0
2024-02-14,21578.15,21870.85,21530.2,21848.7
2024-02-15,21906.55,21953.85,21794.8,21927.05
2024-02-16,22020.3,22068.65,21968.95,22033.5
2024-02-19,22103.45,22186.65,22021.05,22116.95
2024-02-20,22099.2,22215.6,22045.85,22208.15
2024-02-21,22248.85,22249.4,21997.95,22028.75
2024-02-22,22081.55,22252.5,21875.25,22216.9
2024-02-23,22290.0,22297.5,22186.1,22194.25
2024-02-26,22169.2,22202.15,22075.15,22117.15
2024-02-27,22090.2,22218.25,22085.65,22194.2
2024-02-28,22214.1,22229.15,21915.85,21926.25
2024-02-29,21935.2,22060.55,21860.65,22042.05
2024-03-01,22048.3,22353.3,22047.75,22326.05
2024-03-02,22406.95,22420.25,22366.95,22373.4
2024-03-04,22403.5,22440.9,22358.3,22397.65
2024-03-05,22371.25,22416.9,22269.15,22358.5
2024-03-06,22327.5,22497.2,22224.35,22480.05
2024-03-07,22505.3,22525.65,22430.0,22483.5
2024-03-11,22517.5,22526.6,22307.25,22319.85
2024-03-12,22334.45,22452.55,22256.0,22333.7
2024-03-13,22432.2,22446.75,21905.65,21981.05
2024-03-14,21982.55,22204.6,21917.5,22153.05
2024-03-15,22064.85,22120.9,21931.7,21996.35
2024-03-18,21990.1,22123.7,21916.55,22051.5
2024-03-19,21946.45,21978.3,21793.1,21810.35
2024-03-20,21843.9,21930.9,21710.2,21855.1
2024-03-21,21989.9,22080.95,21941.3,22014.6
2024-03-22,21932.2,22180.7,21883.3,22080.8
2024-03-26,21947.9,22073.2,21947.55,22018.25
2024-03-27,22053.95,22193.6,22052.85,22147.2
2024-03-28,22163.6,22516.0,22163.6,22343.1
2024-04-01,22455.0,22529.95,22427.75,22469.05
2024-04-02,22458.8,22497.6,22388.15,22464.3
2024-04-03,22385.7,22521.1,22346.5,22445.55
2024-04-04,22592.1,22619.0,22303.8,22541.2
2024-04-05,22486.4,22537.6,22427.6,22523.4
2024-04-08,22578.35,22697.3,22550.35,22661.0
2024-04-09,22765.1,22768.4,22612.25,22642.05
2024-04-10,22720.25,22775.7,22673.7,22735.05
2024-04-12,22677.4,22726.45,22503.75,22519.4
2024-04-15,22339.05,22427.45,22259.55,22277.45
2024-04-16,22125.3,22213.75,22079.45,22177.45
2024-04-18,22212.35,22326.5,21961.7,22045.75
2024-04-19,21861.5,22179.55,21777.65,22149.7
2024-04-22,22336.9,22375.65,22198.15,22370.5
2024-04-23,22447.05,22447.55,22349.45,22361.0
2024-04-24,22421.55,22476.45,22384.0,22412.2
2024-04-25,22316.9,22625.95,22305.25,22559.25
2024-04-26,22620.4,22620.4,22385.55,22450.2
2024-04-29,22475.55,22655.8,22441.9,22633.15
2024-04-30,22679.65,22783.35,22568.4,22587.75
2024-05-02,22567.85,22710.5,22567.85,22656.75
2024-05-03,22766.35,22794.7,22348.05,22456.7
2024-05-06,22561.6,22588.8,22409.45,22458.0
2024-05-07,22489.75,22499.05,22232.05,22304.5
2024-05-08,22231.2,22368.65,22185.2,22306.75
2024-05-09,22224.8,22307.75,21932.4,21968.15
2024-05-10,21990.95,22131.3,21950.3,22054.0
2024-05-13,22027.95,22131.65,21821.05,22119.4
2024-05-14,22126.5,22270.05,22081.25,22223.8
2024-05-15,22255.6,22297.55,22151.75,22210.4
2024-05-16,22319.2,22432.25,22054.55,22392.35
2024-05-17,22415.25,22502.15,22345.65,22465.55
2024-05-18,22512.85,22519.85,22470.1,22506.8
